Date,Close
1994-03-28,27.66291046142578
1994-03-29,27.11791229248047
1994-03-30,26.742082595825195
1994-03-31,26.81724739074707
1994-04-04,26.403799057006836
1994-04-05,26.94877815246582
1994-04-06,26.94877815246582
1994-04-07,27.08033561706543
1994-04-08,26.873613357543945
1994-04-11,26.98637580871582
1994-04-12,26.94877815246582
1994-04-13,26.807842254638672
1994-04-14,26.81724739074707
1994-04-15,26.81724739074707
1994-04-18,26.638710021972656
1994-04-19,26.676301956176758
1994-04-20,26.64811134338379
1994-04-21,27.005159378051758
1994-04-22,26.976987838745117
1994-04-25,27.258867263793945
1994-04-26,27.230695724487305
1994-04-28,27.033353805541992
1994-04-29,27.11791229248047
1994-05-02,27.287052154541016
1994-05-03,27.258867263793945
1994-05-04,27.211883544921875
1994-05-05,27.174297332763672
1994-05-06,26.911209106445312
1994-05-09,26.676301956176758
1994-05-10,26.88300895690918
1994-05-11,26.638710021972656
1994-05-12,26.770267486572266
1994-05-13,26.770267486572266
1994-05-16,26.7796630859375
1994-05-17,27.174297332763672
1994-05-18,27.37161636352539
1994-05-19,27.5031795501709
1994-05-20,27.399818420410156
1994-05-23,27.352832794189453
1994-05-24,27.465591430664062
1994-05-25,27.540775299072266
1994-05-26,27.559566497802734
1994-05-27,27.587738037109375
1994-05-31,27.55014419555664
1994-06-01,27.672317504882812
1994-06-02,27.644128799438477
1994-06-03,27.80385398864746
1994-06-06,27.794464111328125
1994-06-07,27.756872177124023
1994-06-08,27.531368255615234
1994-06-09,27.68171501159668
1994-06-10,27.72869873046875
1994-06-13,27.766271591186523
1994-06-14,27.982393264770508
1994-06-15,27.869640350341797
1994-06-16,27.926008224487305
1994-06-17,27.770126342773438
1994-06-20,27.533666610717773
1994-06-21,27.297216415405273
1994-06-22,27.401264190673828
1994-06-23,27.24045753479004
1994-06-24,26.672962188720703
1994-06-27,27.13644027709961
1994-06-28,27.00398826599121
1994-06-29,27.089122772216797
1994-06-30,26.918872833251953
1994-07-01,26.975624084472656
1994-07-05,27.117494583129883
1994-07-06,27.079675674438477
1994-07-07,27.193178176879883
1994-07-08,27.183698654174805
1994-07-11,27.089122772216797
1994-07-12,27.126953125
1994-07-13,27.174232482910156
1994-07-14,27.467466354370117
1994-07-15,27.4769229888916
1994-07-18,27.52422332763672
1994-07-19,27.467466354370117
1994-07-20,27.34450340270996
1994-07-21,27.401264190673828
1994-07-22,27.44854736328125
1994-07-25,27.48638153076172
1994-07-26,27.4580135345459
1994-07-27,27.4580135345459
1994-07-28,27.514751434326172
1994-07-29,27.7890625
1994-08-01,27.921478271484375
1994-08-02,27.959318161010742
1994-08-03,27.968780517578125
1994-08-04,27.80796241760254
1994-08-05,27.71337127685547
1994-08-08,27.779600143432617
1994-08-09,27.82689666748047
1994-08-10,27.930925369262695
1994-08-11,27.82689666748047
1994-08-12,28.04444122314453
1994-08-15,28.034975051879883
1994-08-16,28.233606338500977
1994-08-17,28.21468162536621
1994-08-18,28.120100021362305
1994-08-19,28.1011905670166
1994-08-22,28.072816848754883
1994-08-23,28.233606338500977
1994-08-24,28.53626251220703
1994-08-25,28.46060562133789
1994-08-26,28.867332458496094
1994-08-29,28.84840202331543
1994-08-30,28.9240779876709
1994-08-31,28.84840202331543
1994-09-01,28.753828048706055
1994-09-02,28.630849838256836
1994-09-06,28.640321731567383
1994-09-07,28.61195182800293
1994-09-08,28.753828048706055
1994-09-09,28.451141357421875
1994-09-12,28.366039276123047
1994-09-13,28.451141357421875
1994-09-14,28.479515075683594
1994-09-15,28.83893394470215
1994-09-16,28.633697509765625
1994-09-19,28.662256240844727
1994-09-20,28.11983299255371
1994-09-21,28.11983299255371
1994-09-22,28.05323028564453
1994-09-23,27.958078384399414
1994-09-26,28.10081672668457
1994-09-27,28.081783294677734
1994-09-28,28.30064582824707
1994-09-29,28.157917022705078
1994-09-30,28.11983299255371
1994-10-03,28.05323028564453
1994-10-04,27.634519577026367
1994-10-05,27.6440486907959
1994-10-06,27.558408737182617
1994-10-07,27.682098388671875
1994-10-10,27.97709846496582
1994-10-11,28.39581298828125
1994-10-12,28.433874130249023
1994-10-13,28.52903175354004
1994-10-14,28.652732849121094
1994-10-17,28.59563636779785
1994-10-18,28.52903175354004
1994-10-19,28.662256240844727
1994-10-20,28.47193717956543
1994-10-21,28.357742309570312
1994-10-24,28.11983299255371
1994-10-25,28.148399353027344
1994-10-26,28.25305938720703
1994-10-27,28.424352645874023
1994-10-28,29.023880004882812
1994-10-31,28.919185638427734
1994-11-01,28.59563636779785
1994-11-02,28.433874130249023
1994-11-03,28.586132049560547
1994-11-04,28.215007781982422
1994-11-07,28.30064582824707
1994-11-08,28.519515991210938
1994-11-09,28.567102432250977
1994-11-10,28.367265701293945
1994-11-11,28.26259994506836
1994-11-14,28.52903175354004
1994-11-15,28.433874130249023
1994-11-16,28.52903175354004
1994-11-17,28.338703155517578
1994-11-18,28.30064582824707
1994-11-21,28.01515769958496
1994-11-22,27.406158447265625
1994-11-23,27.558408737182617
1994-11-25,27.69161605834961
1994-11-28,27.81533432006836
1994-11-29,27.80581283569336
1994-11-30,27.76775550842285
1994-12-01,27.491788864135742
1994-12-02,27.748699188232422
1994-12-05,27.77727699279785
1994-12-06,27.796283721923828
1994-12-07,27.596445083618164
1994-12-08,27.330020904541016
1994-12-09,27.434694290161133
1994-12-12,27.615493774414062
1994-12-13,27.720169067382812
1994-12-14,27.86290740966797
1994-12-15,27.948549270629883
1994-12-16,28.085067749023438
1994-12-19,28.12343978881836
1994-12-20,28.037107467651367
1994-12-21,28.334447860717773
1994-12-22,28.248126983642578
1994-12-23,28.276897430419922
1994-12-27,28.430368423461914
1994-12-28,28.28649139404297
1994-12-29,28.305686950683594
1994-12-30,27.969945907592773
1995-01-03,28.10424041748047
1995-01-04,28.238529205322266
1995-01-05,28.238529205322266
1995-01-06,28.267301559448242
1995-01-09,28.296104431152344
1995-01-10,28.324865341186523
1995-01-11,28.344036102294922
1995-01-12,28.353622436523438
1995-01-13,28.689359664916992
1995-01-16,28.861995697021484
1995-01-17,28.87159538269043
1995-01-18,28.84282684326172
1995-01-19,28.679763793945312
1995-01-20,28.57424545288086
1995-01-23,28.660587310791016
1995-01-24,28.69894790649414
1995-01-25,28.77567481994629
1995-01-26,28.80445098876953
1995-01-27,28.919565200805664
1995-01-30,28.794876098632812
1995-01-31,28.909969329833984
1995-02-01,28.900360107421875
1995-02-02,29.073028564453125
1995-02-03,29.4854736328125
1995-02-06,29.610179901123047
1995-02-07,29.648544311523438
1995-02-08,29.648544311523438
1995-02-09,29.648544311523438
1995-02-10,29.686918258666992
1995-02-13,29.696510314941406
1995-02-14,29.73486328125
1995-02-15,29.89794921875
1995-02-16,29.859540939331055
1995-02-17,29.744464874267578
1995-02-21,29.73486328125
1995-02-22,29.955459594726562
1995-02-23,30.003437042236328
1995-02-24,30.080181121826172
1995-02-27,29.84037971496582
1995-02-28,30.089780807495117
1995-03-01,29.89794921875
1995-03-02,29.936298370361328
1995-03-03,29.945894241333008
1995-03-06,29.96507453918457
1995-03-07,29.73486328125
1995-03-08,29.811601638793945
1995-03-09,29.802013397216797
1995-03-10,30.24323844909668
1995-03-13,30.214487075805664
1995-03-14,30.435094833374023
1995-03-15,30.377521514892578
1995-03-16,30.559776306152344
1995-03-17,30.59016990661621
1995-03-20,30.59016990661621
1995-03-21,30.51304054260254
1995-03-22,30.541961669921875
1995-03-23,30.561241149902344
1995-03-24,30.995208740234375
1995-03-27,31.120586395263672
1995-03-28,31.120586395263672
1995-03-29,31.11093521118164
1995-03-30,31.05308723449707
1995-03-31,30.927701950073242
1995-04-03,31.004850387573242
1995-04-04,31.207378387451172
1995-04-05,31.207378387451172
1995-04-06,31.323101043701172
1995-04-07,31.294189453125
1995-04-10,31.35202407836914
1995-04-11,31.245948791503906
1995-04-12,31.35202407836914
1995-04-13,31.525630950927734
1995-04-17,31.34239959716797
1995-04-18,31.236312866210938
1995-04-19,31.207378387451172
1995-04-20,31.25560760498047
1995-04-21,31.409893035888672
1995-04-24,31.776376724243164
1995-04-25,31.689584732055664
1995-04-26,31.718486785888672
1995-04-27,31.795642852783203
1995-04-28,31.84386444091797
1995-05-01,31.757078170776367
1995-05-02,31.824556350708008
1995-05-03,32.26819610595703
1995-05-04,32.248905181884766
1995-05-05,32.2103385925293
1995-05-08,32.44176483154297
1995-05-09,32.4128532409668
1995-05-10,32.45142364501953
1995-05-11,32.53822708129883
1995-05-12,32.557525634765625
1995-05-15,32.71180725097656
1995-05-16,32.73108673095703
1995-05-17,32.605716705322266
1995-05-18,32.133182525634766
1995-05-19,32.15248107910156
1995-05-22,32.50929641723633
1995-05-23,32.80823516845703
1995-05-24,32.788963317871094
1995-05-25,32.81787872314453
1995-05-26,32.44176483154297
1995-05-30,32.43213653564453
1995-05-31,33.10719680786133
1995-06-01,33.020423889160156
1995-06-02,33.049339294433594
1995-06-05,33.251861572265625
1995-06-06,33.19400405883789
1995-06-07,33.020423889160156
1995-06-08,32.943267822265625
1995-06-09,32.750396728515625
1995-06-12,32.93361282348633
1995-06-13,33.290435791015625
1995-06-14,33.2614860534668
1995-06-15,33.40616989135742
1995-06-16,33.50533676147461
1995-06-19,33.88365173339844
1995-06-20,33.796356201171875
1995-06-21,33.776954650878906
1995-06-22,34.22317886352539
1995-06-23,34.155277252197266
1995-06-26,33.747840881347656
1995-06-27,33.67996597290039
1995-06-28,33.854549407958984
1995-06-29,33.796356201171875
1995-06-30,33.776954650878906
1995-07-03,33.903053283691406
1995-07-05,34.02915573120117
1995-07-06,34.465694427490234
1995-07-07,34.62089157104492
1995-07-10,34.64030075073242
1995-07-11,34.47538375854492
1995-07-12,34.902198791503906
1995-07-13,34.8245964050293
1995-07-14,34.79549789428711
1995-07-17,34.989505767822266
1995-07-18,34.688785552978516
1995-07-19,34.310482025146484
1995-07-20,34.43659210205078
1995-07-21,34.39777374267578
1995-07-24,34.650001525878906
1995-07-25,34.91189193725586
1995-07-26,34.882808685302734
1995-07-27,35.173828125
1995-07-28,34.95069885253906
1995-07-31,34.863407135009766
1995-08-01,34.80520248413086
1995-08-02,34.727603912353516
1995-08-03,34.717899322509766
1995-08-04,34.75670623779297
1995-08-07,34.83431625366211
1995-08-08,34.83431625366211
1995-08-09,34.8245964050293
1995-08-10,34.747005462646484
1995-08-11,34.553009033203125
1995-08-14,34.863407135009766
1995-08-15,34.79549789428711
1995-08-16,34.89250183105469
1995-08-17,34.83431625366211
1995-08-18,34.87311935424805
1995-08-21,34.776092529296875
1995-08-22,34.843990325927734
1995-08-23,34.717899322509766
1995-08-24,34.75670623779297
1995-08-25,34.95069885253906
1995-08-28,34.8245964050293
1995-08-29,34.91189193725586
1995-08-30,34.989505767822266
1995-08-31,35.01860809326172
1995-09-01,35.173828125
1995-09-05,35.503623962402344
1995-09-06,35.571537017822266
1995-09-07,35.590965270996094
1995-09-08,35.72673797607422
1995-09-11,35.82374572753906
1995-09-12,35.988651275634766
1995-09-13,36.1535758972168
1995-09-14,36.4833869934082
1995-09-15,36.473323822021484
1995-09-18,36.336788177490234
1995-09-19,36.5123291015625
1995-09-20,36.687862396240234
1995-09-21,36.38554763793945
1995-09-22,36.39529037475586
1995-09-25,36.336788177490234
1995-09-26,36.3270378112793
1995-09-27,36.29777908325195
1995-09-28,36.57084274291992
1995-09-29,36.5025749206543
1995-10-02,36.317283630371094
1995-10-03,36.35627365112305
1995-10-04,36.317283630371094
1995-10-05,36.4245491027832
1995-10-06,36.45379638671875
1995-10-09,36.15149688720703
1995-10-10,36.13197708129883
1995-10-11,36.2490119934082
1995-10-12,36.473323822021484
1995-10-13,36.59033966064453
1995-10-16,36.414817810058594
1995-10-17,36.658607482910156
1995-10-18,36.76588439941406
1995-10-19,36.94142532348633
1995-10-20,36.71711349487305
1995-10-23,36.63911819458008
1995-10-24,36.67811584472656
1995-10-25,36.375797271728516
1995-10-26,36.04421615600586
1995-10-27,36.317283630371094
1995-10-30,36.551326751708984
1995-10-31,36.39529037475586
1995-11-01,36.687862396240234
1995-11-02,36.92190170288086
1995-11-03,36.97068405151367
1995-11-06,36.84389114379883
1995-11-07,36.70735549926758
1995-11-08,37.038963317871094
1995-11-09,37.17547607421875
1995-11-10,37.15597915649414
1995-11-13,37.116947174072266
1995-11-14,36.87314987182617
1995-11-15,37.243743896484375
1995-11-16,37.44852066040039
1995-11-17,37.565574645996094
1995-11-20,37.370506286621094
1995-11-21,37.6728401184082
1995-11-22,37.55581283569336
1995-11-24,37.65333557128906
1995-11-27,37.663089752197266
1995-11-28,38.06292724609375
1995-11-29,38.101951599121094
1995-11-30,38.014163970947266
1995-12-01,38.06292724609375
1995-12-04,38.531036376953125
1995-12-05,38.78459167480469
1995-12-06,38.872379302978516
1995-12-07,38.66756820678711
1995-12-08,38.79434585571289
1995-12-11,38.96011734008789
1995-12-12,38.84309387207031
1995-12-13,39.0869026184082
1995-12-14,38.804073333740234
1995-12-15,38.81831741333008
1995-12-18,38.07257080078125
1995-12-19,38.4748649597168
1995-12-20,38.10201644897461
1995-12-21,38.298248291015625
1995-12-22,38.43561553955078
1995-12-26,38.62204360961914
1995-12-27,38.60242462158203
1995-12-28,38.56317138671875
1995-12-29,38.612247467041016
1996-01-02,39.02437210083008
1996-01-03,39.13229751586914
1996-01-04,38.75943374633789
1996-01-05,38.680931091308594
1996-01-08,38.82811737060547
1996-01-09,38.16086196899414
1996-01-10,37.66041564941406
1996-01-11,37.88611602783203
1996-01-12,37.8272590637207
1996-01-15,37.748748779296875
1996-01-16,38.20992660522461
1996-01-17,38.09218215942383
1996-01-18,38.21974182128906
1996-01-19,38.4748649597168
1996-01-22,38.48468017578125
1996-01-23,38.572998046875
1996-01-24,38.88698196411133
1996-01-25,38.7496337890625
1996-01-26,39.08323669433594
1996-01-29,39.240234375
1996-01-30,39.57386016845703
1996-01-31,39.98598861694336
1996-02-01,40.13318634033203
1996-02-02,39.96637725830078
1996-02-05,40.290184020996094
1996-02-06,40.6728630065918
1996-02-07,40.90837860107422
1996-02-08,41.34992980957031
1996-02-09,41.340110778808594
1996-02-12,41.65412139892578
1996-02-13,41.565818786621094
1996-02-14,41.20276641845703
1996-02-15,40.947628021240234
1996-02-16,40.78081130981445
1996-02-20,40.378501892089844
1996-02-21,40.87893295288086
1996-02-22,41.52656173706055
1996-02-23,41.40879440307617
1996-02-26,40.82004928588867
1996-02-27,40.692481994628906
1996-02-28,40.50605392456055
1996-02-29,40.113555908203125
1996-03-01,40.75136947631836
1996-03-04,40.986854553222656
1996-03-05,41.36957550048828
1996-03-06,41.00648498535156
1996-03-07,41.21256637573242
1996-03-08,39.87803268432617
1996-03-11,40.3392448425293
1996-03-12,40.02525329589844
1996-03-13,40.30000305175781
1996-03-14,40.47661209106445
1996-03-15,40.449424743652344
1996-03-18,41.22806167602539
1996-03-19,41.139339447021484
1996-03-20,41.09008026123047
1996-03-21,40.99150085449219
1996-03-22,41.09992980957031
1996-03-25,41.02106857299805
1996-03-26,41.21820068359375
1996-03-27,40.84364700317383
1996-03-28,41.001365661621094
1996-03-29,40.804229736328125
1996-04-01,41.277320861816406
1996-04-02,41.356178283691406
1996-04-03,41.356178283691406
1996-04-04,41.32661437988281
1996-04-08,40.61696243286133
1996-04-09,40.459285736083984
1996-04-10,39.739776611328125
1996-04-11,39.690494537353516
1996-04-12,40.193153381347656
1996-04-15,40.528263092041016
1996-04-16,40.64654541015625
1996-04-17,40.54796600341797
1996-04-18,40.607120513916016
1996-04-19,40.7056770324707
1996-04-22,41.02106857299805
1996-04-23,41.14921188354492
1996-04-24,41.001365661621094
1996-04-25,41.18860626220703
1996-04-26,41.277320861816406
1996-04-29,41.277320861816406
1996-04-30,41.24775695800781
1996-05-01,41.336483001708984
1996-05-02,40.626834869384766
1996-05-03,40.56768798828125
1996-05-06,40.528263092041016
1996-05-07,40.360721588134766
1996-05-08,40.86338806152344
1996-05-09,40.833805084228516
1996-05-10,41.23790740966797
1996-05-13,41.858856201171875
1996-05-14,42.11509323120117
1996-05-15,42.06581115722656
1996-05-16,42.15453338623047
1996-05-17,42.38121032714844
1996-05-20,42.66702651977539
1996-05-21,42.607906341552734
1996-05-22,43.01200866699219
1996-05-23,42.83460235595703
1996-05-24,43.00214767456055
1996-05-28,42.568477630615234
1996-05-29,42.282649993896484
1996-05-30,42.49949645996094
1996-05-31,42.18408966064453
1996-06-03,42.3023681640625
1996-06-04,42.59803771972656
1996-06-05,42.972599029541016
1996-06-06,42.657188415527344
1996-06-07,42.657188415527344
1996-06-10,42.51921081542969
1996-06-11,42.479793548583984
1996-06-12,42.400917053222656
1996-06-13,42.400917053222656
1996-06-14,42.223506927490234
1996-06-17,42.193946838378906
1996-06-18,41.848976135253906
1996-06-19,42.03623962402344
1996-06-20,42.00668716430664
1996-06-21,42.36798858642578
1996-06-24,42.447269439697266
1996-06-25,42.3977165222168
1996-06-26,42.11035919189453
1996-06-27,42.40763473510742
1996-06-28,42.55622100830078
1996-07-01,42.92284393310547
1996-07-02,42.76431655883789
1996-07-03,42.675140380859375
1996-07-05,41.585227966308594
1996-07-08,41.416778564453125
1996-07-09,41.585227966308594
1996-07-10,41.7536506652832
1996-07-11,40.911460876464844
1996-07-12,40.94117736816406
1996-07-15,39.73236846923828
1996-07-16,39.831459045410156
1996-07-17,40.307037353515625
1996-07-18,40.861915588378906
1996-07-19,40.56466293334961
1996-07-22,40.267417907714844
1996-07-23,39.75218200683594
1996-07-24,39.831459045410156
1996-07-25,40.188140869140625
1996-07-26,40.40614318847656
1996-07-29,39.960243225097656
1996-07-30,40.34668731689453
1996-07-31,40.64392852783203
1996-08-01,41.31769943237305
1996-08-02,42.2094612121582
1996-08-05,41.96174240112305
1996-08-06,42.090545654296875
1996-08-07,42.19954299926758
1996-08-08,42.13016128540039
1996-08-09,41.9914665222168
1996-08-12,42.29861831665039
1996-08-13,41.96174240112305
1996-08-14,42.11035919189453
1996-08-15,42.03109359741211
1996-08-16,42.3878059387207
1996-08-19,42.40763473510742
1996-08-20,42.37788772583008
1996-08-21,42.22926330566406
1996-08-22,42.62560272216797
1996-08-23,42.3977165222168
1996-08-26,42.18963623046875
1996-08-27,42.348175048828125
1996-08-28,42.2787971496582
1996-08-29,41.86265563964844
1996-08-30,41.426692962646484
1996-09-03,41.6942024230957
1996-09-04,41.73384475708008
1996-09-05,41.22853469848633
1996-09-06,41.81311798095703
1996-09-09,42.30851745605469
1996-09-10,42.28872299194336
1996-09-11,42.52653503417969
1996-09-12,42.823768615722656
1996-09-13,43.47770309448242
1996-09-16,43.63623809814453
1996-09-17,43.53716278076172
1996-09-18,43.42816925048828
1996-09-19,43.59661865234375
1996-09-20,43.75124740600586
1996-09-23,43.74129104614258
1996-09-24,43.73133850097656
1996-09-25,43.7612190246582
1996-09-26,43.74129104614258
1996-09-27,43.78115463256836
1996-09-30,43.74129104614258
1996-10-01,43.980316162109375
1996-10-02,44.27909469604492
1996-10-03,44.239261627197266
1996-10-04,44.8368034362793
1996-10-07,44.8866081237793
