date,close,volume,open,high,low
9/22/2017,249.44,51214032,249.05,249.63,249.02
9/25/2017,248.93,57064357,249.15,249.5532,248.08
9/26/2017,249.08,54081959,249.42,249.7,248.805
9/27/2017,250.05,81001426,249.88,250.49,248.87
9/28/2017,250.35,44778841,249.73,250.44,249.63
9/29/2017,251.23,85578002,250.34,251.32,250.13
10/2/2017,252.32,59022985,251.49,252.32,251.2926
10/3/2017,252.86,66810169,252.46,252.89,252.23
10/4/2017,253.16,55953619,252.69,253.44,252.56
10/5/2017,254.66,63522757,253.54,254.68,253.196
10/6/2017,254.37,80645998,254.15,254.7008,253.85
10/9/2017,253.95,35803138,254.63,254.7,253.65
10/10/2017,254.62,43057363,254.6,255.05,253.98
10/11/2017,255.02,47674325,254.51,255.02,254.32
10/12/2017,254.64,47065144,254.66,255.06,254.365
10/13/2017,254.95,54800435,255.14,255.27,254.64
10/16/2017,255.29,38221675,255.21,255.51,254.82
10/17/2017,255.47,31560964,255.23,255.52,254.98
10/18/2017,255.72,40888330,255.9,255.95,255.5
10/19/2017,255.79,61903788,254.83,255.83,254.35
10/20/2017,257.11,89176377,256.7,257.14,255.7744
10/23/2017,256.11,63915306,257.48,257.51,256.02
10/24/2017,256.56,66935910,256.6,256.83,256.15
10/25/2017,255.29,103715291,256.18,256.31,254
10/26/2017,255.62,69797972,255.99,256.3,255.48
10/27/2017,257.71,85562544,256.47,257.89,255.6254
10/30/2017,256.75,54285687,257.07,257.6,256.41
10/31/2017,257.15,60304781,257.18,257.44,256.805
11/1/2017,257.49,54202736,258.04,258.43,257.07
11/2/2017,257.59,56449535,257.41,257.75,256.19
11/3/2017,258.45,59589730,257.77,258.5,257.3
11/6/2017,258.85,49652598,258.3,259,258.22
11/7/2017,258.67,57502161,258.97,259.35,258.09
11/8/2017,259.11,50469579,258.47,259.22,258.15
11/9/2017,258.17,95085497,257.73,258.39,256.36
11/10/2017,258.09,59984662,257.73,258.2926,257.37
11/13/2017,258.33,50228648,257.31,258.59,257.27
11/14/2017,257.73,61315152,257.41,257.85,256.52
11/15/2017,256.44,80811525,256.62,257.22,255.63
11/16/2017,258.62,67777027,257.52,259.04,257.4748
11/17/2017,257.86,75756833,258.22,258.5882,257.77
11/20/2017,258.3,48075514,258.14,258.525,257.86
11/21/2017,259.99,69176799,259.18,260.2,258.2627
11/22/2017,259.76,45033392,260,260.15,259.57
11/24/2017,260.36,27856514,260.32,260.48,260.16
11/27/2017,260.23,52274922,260.41,260.75,260
11/28/2017,262.87,98971719,260.76,262.9,260.655
11/29/2017,262.71,77512102,263.02,263.63,262.2
11/30/2017,265.01,127894389,263.76,266.05,263.67
12/1/2017,264.46,164390902,264.76,265.31,260.76
12/4/2017,264.14,94040560,266.31,266.8,264.08
12/5/2017,263.19,77994544,264.43,265.15,263.04
12/6/2017,263.24,75898566,262.87,263.73,262.71
12/7/2017,264.07,77218569,263.09,264.43,262.94
12/8/2017,265.51,76563873,264.99,265.52,264.0315
12/11/2017,266.31,83077533,265.58,266.38,265.4793
12/12/2017,266.78,85195750,266.57,267.32,266.345
12/13/2017,266.75,102905409,267.06,267.56,266.65
12/14/2017,265.66,100666692,267.09,267.22,265.6
12/15/2017,266.51,144610290,265.45,267.04,265.39
12/18/2017,268.2,83653572,268.1,268.6,267.98
12/19/2017,267.17,82382876,268.48,268.53,267.09
12/20/2017,267.03,76751500,268.27,268.33,266.69
12/21/2017,267.58,67032339,267.74,268.385,267.3
12/22/2017,267.51,78720873,267.6,267.635,266.9
12/26/2017,267.19,45244433,267.05,267.4377,266.885
12/27/2017,267.32,57750986,267.38,267.73,267.01
12/28/2017,267.87,45116139,267.89,267.92,267.45
12/29/2017,266.86,96007424,268.53,268.55,266.64
1/2/2018,268.77,86655749,267.84,268.81,267.4
1/3/2018,270.47,90070416,268.96,270.64,268.96
1/4/2018,271.61,80636408,271.2,272.16,270.5447
1/5/2018,273.42,83523995,272.51,273.56,271.95
1/8/2018,273.92,57319192,273.31,274.1,272.98
1/9/2018,274.54,57253957,274.4,275.25,274.081
1/10/2018,274.12,69574318,273.68,274.42,272.92
1/11/2018,276.12,62361455,274.75,276.12,274.56
1/12/2018,277.92,90816076,276.42,278.11,276.0819
1/16/2018,276.97,106555142,279.35,280.09,276.18
1/17/2018,279.61,113258799,278.03,280.05,276.97
1/18/2018,279.14,100728006,279.48,279.96,278.58
1/19/2018,280.41,140920098,279.8,280.41,279.14
1/22/2018,282.69,91322408,280.17,282.69,280.11
1/23/2018,283.29,97084700,282.74,283.62,282.37
1/24/2018,283.18,134816117,284.02,284.7,281.84
1/25/2018,283.3,84587313,284.16,284.27,282.405
1/26/2018,286.58,107743119,284.25,286.6285,283.96
1/29/2018,284.68,90118337,285.93,286.43,284.5
1/30/2018,281.76,131796419,282.6,284.736,281.22
1/31/2018,281.9,118948131,282.73,283.3,280.68
2/1/2018,281.58,90102470,281.07,283.06,280.68
2/2/2018,275.45,173174790,280.08,280.23,275.41
2/5/2018,263.93,294681816,273.45,275.85,263.31
2/6/2018,269.13,355026782,259.94,269.7,258.7
2/7/2018,267.67,167376100,268.5,272.36,267.58
2/8/2018,257.63,246449505,268.01,268.17,257.59
2/9/2018,261.5,283565315,260.8,263.61,252.92
2/12/2018,265.34,143735976,263.83,267.01,261.6644
2/13/2018,266,81223640,263.97,266.62,263.31
2/14/2018,269.59,120735685,264.31,270,264.3
2/15/2018,273.03,111200286,271.57,273.04,268.77
2/16/2018,273.11,160420135,272.32,275.32,272.27
2/20/2018,271.4,86369662,272.03,273.67,270.5
2/21/2018,270.05,98883740,271.9,274.72,269.94
2/22/2018,270.4,110511290,271.1,273.05,269.64
2/23/2018,274.71,92766428,271.79,274.71,271.25
2/26/2018,277.9,86491406,275.93,278.01,275.26
2/27/2018,274.43,99099165,278.11,278.92,274.36
2/28/2018,271.65,121907767,275.68,276.19,271.29
3/1/2018,267.7,176855077,271.41,273.17,266
3/2/2018,269.08,139083217,265.8,269.72,264.82
3/5/2018,272.19,97307387,267.73,272.89,267.61
3/6/2018,272.88,79213163,273.3,273.39,271.18
3/7/2018,272.78,87063502,270.42,273.18,270.2
3/8/2018,274.1,66901150,273.55,274.24,272.42
3/9/2018,278.87,113625335,275.7,278.87,275.34
3/12/2018,278.52,71924793,279.2,279.91,278.0801
3/13/2018,276.72,91968937,279.84,280.41,276.03
3/14/2018,275.3,105895079,277.81,278.02,274.67
3/15/2018,275,83433038,275.88,276.61,274.43
3/16/2018,274.2,100343673,274.5,275.39,274.14
3/19/2018,270.49,109208442,273.35,274.3957,268.62
3/20/2018,270.95,59757271,270.94,271.67,270.18
3/21/2018,270.43,78709578,270.9,273.27,270.19
3/22/2018,263.67,148785916,267.91,268.87,263.36
3/23/2018,258.05,183534751,264.17,265.02,257.83
3/26/2018,265.11,141956102,262.13,265.43,259.41
3/27/2018,260.6,129941445,266.17,266.77,258.84
3/28/2018,259.83,146452306,260.75,262.64,258.58
3/29/2018,263.15,124244790,261.12,265.26,259.8389
4/2/2018,257.47,186286343,262.55,263.13,254.67
4/3/2018,260.77,119956861,258.87,261.31,256.84
4/4/2018,263.56,123715339,256.75,264.355,256.6
4/5/2018,265.64,82652618,265.55,266.64,264.32
4/6/2018,259.72,179521209,263.42,265.11,258
4/9/2018,261,105442932,261.37,264.84,259.9356
4/10/2018,265.15,105573736,264.27,266.04,262.98
4/11/2018,263.76,91140243,263.47,265.64,263.39
4/12/2018,265.93,68890480,265.26,267,265.06
4/13/2018,265.15,85079176,267.41,267.54,264.01
4/16/2018,267.33,63405287,267,268.2,266.07
4/17/2018,270.19,64682036,269.33,270.87,268.75
4/18/2018,270.39,57303857,270.69,271.3,269.87
4/19/2018,268.89,77655909,269.65,269.88,267.72
4/20/2018,266.61,99953133,268.81,269.06,265.61
4/23/2018,266.57,65557954,267.26,267.89,265.35
4/24/2018,262.98,112885452,267.73,267.9762,261.28
4/25/2018,263.63,103840948,262.91,264.13,260.85
4/26/2018,266.31,67731942,264.79,267.2452,264.29
4/27/2018,266.56,57053647,267,267.34,265.5
4/30/2018,264.51,82182324,267.26,267.89,264.43
5/1/2018,264.98,74203365,263.87,265.1,262.11
5/2/2018,263.2,86368943,264.76,265.68,262.76
5/3/2018,262.62,136311479,262.26,263.36,259.05
5/4/2018,266.02,91222075,261.52,266.7892,261.15
5/7/2018,266.92,55304907,266.89,268.02,266.11
5/8/2018,266.92,67499247,266.5,267.325,265.15
5/9/2018,269.5,59666143,267.68,269.865,267.09
5/10/2018,272.02,72063931,270.34,272.39,270.22
5/11/2018,272.85,59871511,272.16,273.15,271.58
5/14/2018,272.98,54790606,273.34,274.08,272.36
5/15/2018,271.1,87036136,271.59,271.61,270.03
5/16/2018,272.24,53942631,271.14,272.76,271.11
5/17/2018,272.01,56536400,271.94,273.23,271.13
5/18/2018,271.33,64367959,271.62,272.03,270.93
5/21/2018,273.37,58025875,273.01,273.98,271.3512
5/22/2018,272.61,52966358,273.96,274.25,272.24
5/23/2018,273.36,64694184,271.17,273.39,270.99
5/24/2018,272.8,76043827,272.91,273.22,270.78
5/25/2018,272.15,56374755,272.15,272.86,271.58
5/29/2018,269.02,115908607,270.31,271.17,267.76
5/30/2018,272.61,69678449,270.5,273.11,270.42
5/31/2018,270.94,93519941,272.15,272.49,270.255
6/1/2018,273.6,71258411,272.41,273.94,272.33
6/4/2018,274.9,45385166,274.53,275.185,274.26
6/5/2018,275.1,51135038,275.05,275.53,274.18
6/6/2018,277.4,62732215,275.79,277.52,275.09
6/7/2018,277.37,72969402,277.95,278.28,276.34
6/8/2018,278.19,72139719,276.85,278.25,276.66
6/11/2018,278.56,58892515,278.44,279.37,278.31
6/12/2018,278.92,72329028,279.03,279.33,278.19
6/13/2018,278.03,79070610,279.19,279.48,277.8
6/14/2018,278.73,77097620,279.01,279.33,278.0599
6/15/2018,277.13,120041562,276.6,277.51,275.35
6/18/2018,276.56,52917581,275.49,276.7,274.95
6/19/2018,275.5,97531510,274,275.75,273.53
6/20/2018,275.97,53785486,276.27,276.72,275.59
6/21/2018,274.24,71061404,275.96,275.98,273.68
6/22/2018,274.74,56612003,275.66,275.785,274.49
6/25/2018,271,137854162,273.44,273.6162,269.1
6/26/2018,271.6,68683211,271.64,272.56,270.79
6/27/2018,269.35,105110674,272.26,273.865,269.18
6/28/2018,270.89,76650517,269.29,271.75,268.49
6/29/2018,271.28,97592499,272.12,273.66,271.1495
7/2/2018,271.86,63554774,269.51,272.04,269.24
7/3/2018,270.9,42187071,272.87,272.98,270.42
7/5/2018,273.11,56925919,272.17,273.18,270.96
7/6/2018,275.42,66493696,273.14,275.84,272.715
7/9/2018,277.9,50550399,276.55,277.96,276.5
7/10/2018,278.9,51966829,278.41,279.01,278.08
7/11/2018,276.86,77054739,277.15,278.04,276.52
7/12/2018,279.37,60124687,278.28,279.43,277.6
7/13/2018,279.59,48234964,279.17,279.93,278.66
7/16/2018,279.34,48201038,279.64,279.803,278.84
7/17/2018,280.47,52315500,278.47,280.91,278.41
7/18/2018,281.06,44593465,280.56,281.18,280.06
7/19/2018,280,61412117,280.31,280.74,279.46
7/20/2018,279.68,82372729,279.77,280.48,279.5
7/23/2018,280.2,47047565,279.45,280.43,279.06
7/24/2018,281.61,68026935,281.79,282.56,280.63
7/25/2018,284.01,78882927,281.33,284.37,281.28
7/26/2018,283.34,57919495,283.2,284.11,283.09
7/27/2018,281.42,76783177,283.71,283.82,280.38
7/30/2018,279.95,63742508,281.51,281.69,279.36
7/31/2018,281.33,68570493,280.81,282.02,280.38
8/1/2018,280.86,53853326,281.56,282.13,280.1315
8/2/2018,282.39,63426363,279.39,282.58,279.16
8/3/2018,283.6,53935386,282.53,283.6577,282.33
8/6/2018,284.64,39400887,283.64,284.99,283.2015
8/7/2018,285.58,43196646,285.39,286.01,285.24
8/8/2018,285.46,42114551,285.39,285.91,284.94
8/9/2018,285.07,35716976,285.53,285.97,284.915
8/10/2018,283.16,77076044,283.45,284.055,282.36
8/13/2018,282.1,65732909,283.47,284.16,281.77
8/14/2018,283.9,43842031,282.92,284.17,282.4833
8/15/2018,281.78,102925355,282.38,282.54,280.16
8/16/2018,284.06,69967919,283.4,285.04,283.36
8/17/2018,285.06,65618481,283.83,285.5601,283.37
8/20/2018,285.67,39807490,285.57,285.97,285.06
8/21/2018,286.34,67271983,286.25,287.31,285.7135
8/22/2018,286.17,44993333,285.88,286.76,285.575
8/23/2018,285.79,49204851,285.97,286.94,285.43
8/24/2018,287.51,57487399,286.44,287.67,286.38
8/27/2018,289.78,57072377,288.86,289.9,288.68
8/28/2018,289.92,46943472,290.3,290.4175,289.4
8/29/2018,291.48,61485514,290.16,291.74,289.8854
8/30/2018,290.3,61229501,290.94,291.36,289.63
8/31/2018,290.31,66140838,289.84,290.81,289.29
9/4/2018,289.81,57594367,289.84,290.21,288.68
9/5/2018,289.03,72452437,289.41,289.64,287.89
9/6/2018,288.16,65909863,289.15,289.49,287
9/7/2018,287.6,73524824,286.98,288.7,286.71
9/10/2018,288.1,50210903,288.74,289.04,287.88
9/11/2018,289.05,50530492,287.37,289.55,286.975
9/12/2018,289.12,59810758,289.06,289.8,288.23
9/13/2018,290.83,51034222,290.32,291.0384,289.995
9/14/2018,290.88,55079875,291.06,291.27,290
9/17/2018,289.34,68244043,290.82,290.86,289.03
9/18/2018,290.91,61930407,289.58,291.58,289.55
9/19/2018,291.22,49080562,290.97,291.69,290.825
9/20/2018,293.58,100360646,292.64,293.94,291.2363
9/21/2018,291.99,105479656,293.09,293.22,291.81
9/24/2018,291.02,53409645,291.34,291.5,290.37
9/25/2018,290.75,44370037,291.53,291.65,290.4833
9/26/2018,289.88,79739674,290.91,292.24,289.41
9/27/2018,290.69,59249455,290.41,291.91,290.1
9/28/2018,290.72,70091385,289.99,291.28,289.95
10/1/2018,291.73,62078937,292.11,292.93,290.98
10/2/2018,291.56,47258227,291.56,292.355,291.14
10/3/2018,291.72,64694594,292.74,293.21,291.32
10/4/2018,289.44,111545910,291.18,291.24,287.66
10/5/2018,287.82,105951698,289.69,290.27,286.22
10/8/2018,287.82,87742172,287.05,288.22,285.5
10/9/2018,287.4,74338982,287.39,288.86,286.77
10/10/2018,278.3,214731042,286.83,286.91,277.88
10/11/2018,272.17,274840491,277.08,278.9,270.36
10/12/2018,275.95,183186492,276.77,277.09,272.37
10/15/2018,274.4,102263717,275.55,277.04,274.3
10/16/2018,280.4,118255834,276.6,280.82,276.07
10/17/2018,280.45,110625987,280.44,281.15,277.56
10/18/2018,276.4,134557525,279.4,280.07,274.97
10/19/2018,276.25,139901634,277.13,279.3,275.47
10/22/2018,275.01,82415812,277,277.36,274.41
10/23/2018,273.61,146352719,270.95,274.87,268.61
10/24/2018,265.32,177806697,273.33,273.76,264.7
10/25/2018,270.08,138061545,267.38,271.81,266.23
10/26/2018,265.33,201574596,265.92,271,262.29
10/29/2018,263.86,160749101,268.8,270.25,259.85
10/30/2018,267.77,157115995,263.67,268.12,263.12
10/31/2018,270.63,128296325,270.65,273.23,270.12
11/1/2018,273.51,99495037,271.6,273.73,270.38
11/2/2018,271.89,122634107,274.75,275.23,269.59
11/5/2018,273.39,65622482,272.44,274.01,271.35
11/6/2018,275.12,60085894,273.32,275.3,273.25
11/7/2018,281.01,102752099,277.56,281.1,277.08
11/8/2018,280.5,65584886,280.11,281.22,279.22
11/9/2018,277.76,98812561,279.03,279.24,276.18
11/12/2018,272.57,99673574,277.19,277.46,271.99
11/13/2018,272.06,98176610,273.09,275.325,271.25
11/14/2018,270.2,125335931,274.16,274.61,268.45
11/15/2018,273.02,135101437,268.78,273.54,267.0102
11/16/2018,273.73,126668040,271.79,274.75,271.21
11/19/2018,269.1,103061706,273.05,273.38,268.07
11/20/2018,264.12,136021311,265.36,267,263.15
11/21/2018,265.02,75563743,265.86,267.15,265.01
11/23/2018,263.25,42807878,263.18,264.8234,263.07
11/26/2018,267.5,79981362,265.78,267.75,265.34
11/27/2018,268.4,75502441,266.34,268.4,265.66
11/28/2018,274.58,127629633,269.6,274.58,268.3272
11/29/2018,273.98,82346420,273.71,275.55,272.43
11/30/2018,275.65,98204190,273.81,276.28,273.45
12/3/2018,279.3,103017719,280.28,280.4,277.505
12/4/2018,270.25,177986013,278.37,278.85,269.9
12/6/2018,269.84,204185411,265.92,269.97,262.44
12/7/2018,263.57,161018923,269.46,271.22,262.63
12/10/2018,264.07,151445885,263.37,265.1613,258.62
12/11/2018,264.13,121504431,267.66,267.87,262.48
12/12/2018,265.46,97976706,267.47,269,265.37
12/13/2018,265.37,96662717,266.52,267.49,264.12
12/14/2018,260.47,116961071,262.96,264.03,259.85
12/17/2018,255.36,165492257,259.4,260.65,253.525
12/18/2018,255.08,134515094,257.2,257.95,253.28
12/19/2018,251.26,214992763,255.17,259.4,249.35
12/20/2018,247.17,252053377,249.86,251.62,244.65
12/21/2018,240.7,255345633,246.74,249.71,239.98
12/24/2018,234.34,147311588,239.04,240.8355,234.27
12/26/2018,246.18,218485360,235.97,246.18,233.76
12/27/2018,248.07,186267342,242.57,248.29,238.96
12/28/2018,247.75,153100189,249.58,251.4,246.45
12/31/2018,249.92,144299370,249.56,250.19,247.47
1/2/2019,250.18,126925199,245.98,251.21,245.95
1/3/2019,244.21,144140692,248.23,248.57,243.67
1/4/2019,252.39,142628834,247.59,253.11,247.17
1/7/2019,254.38,103139100,252.69,255.95,251.69
1/8/2019,256.77,102512587,256.82,257.31,254
1/9/2019,257.97,95006554,257.56,258.91,256.19
1/10/2019,258.88,96823923,256.26,259.16,255.5
1/11/2019,258.98,73858110,257.68,259.0098,257.03
1/14/2019,257.4,70908227,256.86,258.3,256.41
1/15/2019,260.35,85208271,257.82,260.7,257.81
1/16/2019,260.98,77636710,260.83,261.9666,260.6
1/17/2019,262.96,96118435,260.01,263.92,259.96
1/18/2019,266.46,127900303,264.98,266.98,262.998
1/22/2019,262.86,115531183,264.82,265.06,261.06
1/23/2019,263.41,86030287,264.01,264.79,260.66
1/24/2019,263.55,59204139,263.21,264.2,262.08
1/25/2019,265.78,96883358,265.61,266.7,263.6595
1/28/2019,263.76,85613655,263.39,263.83,261.79
1/29/2019,263.41,66136334,263.92,264.55,262.48
1/30/2019,267.58,92473671,265.1,268.52,264.25
1/31/2019,269.93,104012073,267.51,270.47,267.27
2/1/2019,270.06,85782524,270.15,271.2,269.18
2/4/2019,271.96,60744844,270.11,272.03,269.36
2/5/2019,273.1,79552774,272.44,273.44,271.88
2/6/2019,272.74,58347791,272.79,273.34,271.92
2/7/2019,270.14,95481961,270.94,271.55,268.29
2/8/2019,270.47,75788861,268.75,270.58,267.83
2/11/2019,270.62,68021423,271.2,271.49,270.03
2/12/2019,274.1,72270221,272.42,274.52,272.34
2/13/2019,274.99,65277204,275.03,275.93,274.56
2/14/2019,274.38,83234396,273.78,275.64,272.87
2/15/2019,277.37,97088659,276.36,277.41,276.13
2/19/2019,277.85,59120804,276.4813,278.58,276.47
2/20/2019,278.41,76610767,277.81,278.92,277.25
2/21/2019,277.42,64214727,277.7,278.1,276.345
2/22/2019,279.14,78114616,278.11,279.36,277.4029
2/25/2019,279.52,69030699,280.73,281.31,279.43
2/26/2019,279.32,56844101,279.13,280.3,278.9
2/27/2019,279.2,56921570,278.52,279.59,277.48
2/28/2019,278.68,69268293,278.96,279.45,278.32
3/1/2019,280.42,78880548,280.44,280.88,278.82
3/4/2019,279.4,106494637,281.6,281.87,276.84
3/5/2019,279.02,59114559,279.54,279.76,278.41
3/6/2019,277.33,75039771,279.15,279.16,276.97
3/7/2019,275.01,94885089,276.83,276.99,274.07
3/8/2019,274.46,85795799,272.94,274.65,272.42
3/11/2019,278.44,65098897,275.26,278.62,275.23
3/12/2019,279.49,79667530,279.06,280.07,278.85
3/13/2019,281.34,80639153,280.48,282.38,280.3
3/14/2019,281.16,67518366,281.37,281.84,280.6662
3/15/2019,281.31,81308979,280.54,282.21,280.33
3/18/2019,282.33,62199806,281.55,282.66,281.3
3/19/2019,282.4,90268121,283.51,284.36,281.41
3/20/2019,281.55,84609210,282.16,283.5,280.32
3/21/2019,284.73,79550375,280.64,285.18,280.59
3/22/2019,279.25,122659286,283.22,283.8034,279.18
3/25/2019,279.04,85575197,278.87,280.1853,277.64
3/26/2019,281.12,68125920,280.99,282.18,279.56
3/27/2019,279.65,72224722,281.11,281.76,277.93
3/28/2019,280.71,56238545,280.35,281.21,279.07
3/29/2019,282.48,82186806,282.39,282.84,281.14
4/1/2019,285.83,77617945,284.7,286.16,284.4
4/2/2019,285.97,40070351,286.04,286.23,285.09
4/3/2019,286.42,68243202,287.32,287.76,285.75
4/4/2019,287.18,48997505,286.78,287.459,286.01
4/5/2019,288.57,58621729,287.92,288.63,287.6
4/8/2019,288.79,53566335,288.1,288.91,287.37
4/9/2019,287.31,66142316,287.72,288.08,286.7
4/10/2019,288.29,52601499,287.77,288.3899,287.31
4/11/2019,288.21,55093100,288.83,288.84,287.578
4/12/2019,290.16,69727782,290,290.47,288.261
4/15/2019,289.97,49596685,290.24,290.35,289.075
4/16/2019,290.16,52153197,290.95,291.01,289.5
4/17/2019,289.45,58268295,291.4,291.425,288.99
4/18/2019,290.02,68708513,290.1,290.32,288.66
4/22/2019,290.27,40160140,289.17,290.435,289.07
4/23/2019,292.88,52246633,290.68,293.14,290.42
4/24/2019,292.23,50392914,292.79,293.16,292.07
4/25/2019,292.05,57770862,292.12,292.78,290.73
4/26/2019,293.41,50916423,292.1,293.49,291.2401
4/29/2019,293.87,57197747,293.51,294.45,293.41
4/30/2019,294.02,81111733,293.49,294.34,291.92
5/1/2019,291.81,71671870,294.72,294.95,291.8
5/2/2019,291.18,65030170,291.68,292.7,289.52
5/3/2019,294.03,56543653,292.82,294.34,291.2998
5/6/2019,292.82,107198069,289.25,293.31,288.9
5/7/2019,287.93,144729908,290.15,290.81,285.81
5/8/2019,287.53,91568287,287.53,289.43,286.87
5/9/2019,286.66,103471104,285.23,287.33,283.3
5/10/2019,288.1,112429293,285.62,288.94,282.3
5/13/2019,280.86,127290527,282.42,283.49,279.93
5/14/2019,283.4,77003230,281.99,285.1,281.85
5/15/2019,285.06,73956407,281.59,285.77,281.36
5/16/2019,287.7,76749643,285.84,289.21,285.76
5/17/2019,285.84,100353024,285.14,288.6,285.1207
5/20/2019,283.95,62877610,284.06,285.43,283.12
5/21/2019,286.51,46847085,285.83,286.93,285.55
5/22/2019,285.63,49482472,285.45,286.69,285.1
5/23/2019,282.14,98733847,283.16,283.21,280.57
5/24/2019,282.78,55268095,283.74,284.2,282.09
5/28/2019,280.15,70029356,283.09,284.15,280.13
5/29/2019,278.27,104972927,278.91,279.36,276.71
5/30/2019,279.03,62523780,279.11,280.04,277.805
5/31/2019,275.27,86862782,276.2,277.12,275.24
6/3/2019,274.57,96427952,275.31,276.5521,273.09
6/4/2019,280.53,77231889,277.12,280.68,276.62
6/5/2019,282.96,71169717,282.33,282.99,280.32
6/6/2019,284.8,69430381,283.29,285.55,282.57
6/7/2019,287.65,74272199,285.93,288.85,285.74
6/10/2019,288.97,60799053,289.37,290.82,288.8734
6/11/2019,288.9,58641325,290.99,291.4,288.1805
6/12/2019,288.39,47096312,288.64,289.26,287.815
6/13/2019,289.58,48945156,289.4,289.98,288.62
6/14/2019,289.26,52324716,289.26,289.93,288.41
6/17/2019,289.37,39205709,289.52,290.22,289.18
6/18/2019,292.4,85434823,291.39,293.57,290.99
6/19/2019,293.06,78674377,292.55,293.65,291.47
6/20/2019,295.86,116570017,296.04,296.3093,293.1255
6/21/2019,294,83309466,294.13,295.52,293.76
6/24/2019,293.64,47582730,294.23,294.58,293.47
6/25/2019,290.76,82028656,293.7,293.73,290.64
6/26/2019,290.47,51584902,291.75,292.31,290.345
6/27/2019,291.5,40355239,291.31,292.06,290.89
6/28/2019,293,59350929,292.58,293.55,292.01
7/1/2019,295.66,79117620,296.68,296.92,294.33
7/2/2019,296.43,61504544,295.61,296.49,294.68
7/3/2019,298.8,40898896,297.18,298.82,297.02
7/5/2019,298.46,51677326,297.44,298.64,296.01
7/8/2019,296.82,45841772,297.01,298.2579,296.22
7/9/2019,297.19,41101279,295.54,297.52,295.48
7/10/2019,298.61,58595558,298.37,299.66,297.78
7/11/2019,299.31,50889481,299.32,299.58,298.2
7/12/2019,300.65,40354410,299.85,300.73,299.51
7/15/2019,300.75,33910261,301.13,301.13,300.19
7/16/2019,299.71,40567964,300.65,300.88,299.44
7/17/2019,297.74,44102443,299.75,299.93,297.74
7/18/2019,298.83,51701687,297.19,299.25,296.7
7/19/2019,297.17,71081238,300.04,300.07,296.96
7/22/2019,297.9,43687404,297.61,298.5,297.04
7/23/2019,300.03,44657973,299.14,300.03,298.22
7/24/2019,301.44,47213232,299.19,301.44,299.09
7/25/2019,300,55394092,300.94,301,299.11
7/26/2019,302.01,45084077,300.76,302.23,300.62
7/29/2019,301.46,38126462,301.88,301.93,300.85
7/30/2019,300.72,45849045,299.91,301.17,299.49
7/31/2019,297.43,104245162,300.99,301.2,295.2
8/1/2019,294.84,142646576,297.6,300.87,293.96
8/2/2019,292.62,116749695,293.85,294.12,290.9
8/5/2019,283.82,178745449,288.09,288.21,281.72
8/6/2019,287.8,120711682,285.91,288.04,284.28
8/7/2019,287.97,140572265,284.4,288.82,282.04
8/8/2019,293.62,87713904,289.62,293.62,289.01
8/9/2019,291.62,93729958,292.58,293.24,289.65
8/12/2019,288.07,65527632,289.96,291.6052,287.02
8/13/2019,292.55,94792972,287.74,294.15,287.36
8/14/2019,283.9,135622053,288.07,292.4644,283.76
8/15/2019,284.65,101929845,284.88,285.64,282.39
8/16/2019,288.85,85825286,286.48,289.33,284.7138
8/19/2019,292.33,53640153,292.19,293.08,291.44
8/20/2019,290.09,51652752,291.77,292.36,289.95
8/21/2019,292.45,49723430,292.48,292.86,291.72
8/22/2019,292.36,51739292,293.23,293.93,290.4
8/23/2019,284.85,149318151,290.92,292.76,283.47
8/26/2019,288,72620598,287.27,288,285.58
8/27/2019,286.87,68262998,289.54,289.95,286.03
8/28/2019,288.89,59852324,286.14,289.07,285.25
8/29/2019,292.58,57998913,291.72,293.16,290.61
8/30/2019,292.45,62961780,294.22,294.2399,291.42
9/3/2019,290.74,69231875,290.57,291.58,289.27
9/4/2019,294.04,47003957,293.14,294.055,292.31
9/5/2019,297.82,83356779,296.79,298.83,294.001
9/6/2019,298.05,49584290,298.17,298.76,297.42
9/9/2019,298.2,51260290,299.14,299.24,297.16
9/10/2019,298.13,57947101,297.36,298.2,295.97
9/11/2019,300.25,68821066,298.47,300.34,297.75
9/12/2019,301.29,72908745,301.25,302.46,300.41
9/13/2019,301.09,62104838,301.78,302.17,300.68
9/16/2019,300.16,58191175,299.84,301.1378,299.45
9/17/2019,300.92,42904427,299.94,301.02,299.75
9/18/2019,301.1,74192091,300.49,301.22,298.24
9/19/2019,301.08,78099215,301.53,302.63,300.7103
9/20/2019,298.28,97455979,300.36,300.67,297.41
9/23/2019,298.21,47541321,297.55,299,297.27
9/24/2019,295.87,97367568,299.41,299.84,294.81
9/25/2019,297.62,73434081,295.96,298.11,294.33
9/26/2019,297,58722357,297.63,297.86,295.45
9/27/2019,295.4,84781110,297.83,297.9465,293.69
9/30/2019,296.77,52562761,295.97,297.55,295.92
10/1/2019,293.24,89900420,297.74,298.455,293
10/2/2019,288.06,124523974,291.5,291.51,286.64
10/3/2019,290.42,85906799,287.81,290.45,284.82
10/4/2019,294.35,66700681,291.14,294.63,290.82
10/7/2019,293.08,60656561,293.47,295.26,292.77
10/8/2019,288.53,101575470,291.04,291.85,288.49
10/9/2019,291.27,65707329,290.75,292.3,288.6559
10/10/2019,293.24,57255974,291.18,294.21,291
10/11/2019,296.28,101228577,296.27,298.74,296.1448
